12.000000 -0.420497 -0.677557 0.859395 0.616241 0.266808 0.742921 0.607344 -0.626860 0.785118 0.078684 -0.712639 0.334582 -0.056784 1.459557 1.241233
13.000000 0.614880 0.792183 -0.363993 -0.779896 -0.544130 -0.145784 0.636030 0.721461 -0.986096 0.021495 0.848799 -0.701725 -1.219464 -1.744241 0.180790
14.000000 -0.165178 -0.555784 -0.760269 -0.324770 0.885819 -0.353594 0.037581 0.406038 -0.272741 0.943564 -2.076380 -1.234017 -0.427308 -0.438315 -0.217274
15.000000 0.924895 -0.496435 -0.005503 -0.398243 -0.430319 -0.926226 0.219129 0.005358 -0.897042 -0.442707 -0.771485 -0.378980 -1.225356 -2.583845 0.134030
16.000000 0.816532 -0.520876 -0.710210 -0.021094 0.971301 -0.515889 0.344271 0.523239 -0.524725 0.456433 -1.057224 -1.266352 0.950755 0.443043 -0.573697
17.000000 -0.264434 0.264612 0.267059 0.071549 -0.819420 0.670605 -0.358440 -0.626963 -0.918450 0.181786 -0.569225 0.703255 0.969855 1.230750 -1.359621
18.000000 0.355129 -0.966824 0.024186 -0.547008 0.290346 -0.651267 0.381875 -0.226529 0.873460 -0.724958 1.900740 0.386165 -0.598334 -1.812430 0.573830
19.000000 -0.317867 -0.773053 0.849387 0.754679 -0.484117 0.319968 0.634444 0.110402 0.059301 -0.516295 -0.005630 0.568511 0.035563 0.011091 -0.863248
20.000000 -0.813794 0.794432 0.800836 0.266203 -0.321940 -0.301581 0.451911 0.794221 0.774173 0.559751 0.387879 1.175945 0.172768 0.012631 -0.742558
21.000000 0.284063 -0.831720 -0.676743 0.797108 0.212858 -0.981606 -0.797057 0.327004 -0.989877 -0.678384 0.680386 -0.286174 -0.348379 0.072607 0.950918
22.000000 0.097468 0.383790 0.303923 -0.551461 0.424358 -0.525502 -0.349201 0.492983 0.299266 0.698447 -0.148724 0.100119 0.268615 -2.358064 -0.350959
23.000000 0.315226 0.136617 -0.812650 -0.264568 -0.469595 -0.512021 0.946021 -0.213805 0.784093 0.262277 0.818803 0.541133 -1.084458 -2.192044 -1.254614
24.000000 0.589623 0.005274 0.153808 -0.014965 -0.609514 0.444904 -0.438455 -0.951368 0.290945 -0.645779 2.112681 0.569868 0.916414 -0.401750 -2.294437
25.000000 0.880917 0.907857 0.829729 -0.259683 -0.969087 0.856637 -0.143632 0.933310 0.927240 0.706019 1.882812 0.511710 -0.299328 0.947431 0.381386
26.000000 -0.411102 -0.229805 0.702273 -0.366156 -0.661015 0.113603 0.872310 0.392060 0.140122 -0.805647 -0.228894 -1.306877 -0.440982 -1.330209 0.583668
27.000000 0.230014 0.980108 -0.719832 0.036659 0.754746 0.481537 0.394031 0.404968 -0.281018 -0.412816 1.036740 -0.089323 0.840712 0.592205 0.078037
28.000000 0.618722 0.620227 0.734145 0.826481 0.022685 0.003033 0.596590 0.299928 0.403934 0.591585 0.828849 1.508638 1.226380 1.511418 1.605643
29.000000 0.780011 -0.324010 -0.248834 -0.812036 0.156560 -0.928115 -0.068804 0.085289 -0.426917 0.181667 -0.054862 -1.514397 -0.169229 -0.732547 1.303283
30.000000 -0.939000 -0.925304 0.645201 -0.279619 -0.745879 0.044487 0.539987 -0.568358 0.245781 -0.829305 1.269834 -1.116978 0.080038 -0.751182 0.737965
31.000000 -0.896637 0.062709 0.081270 0.274860 0.452183 0.951704 0.032601 -0.354087 0.590372 -0.458335 0.685418 1.336310 0.520680 0.545469 1.975638
32.000000 -0.122057 -0.843087 -0.949299 0.925297 0.671960 0.391948 -0.182094 -0.653411 -0.687126 -0.499514 -0.561488 1.204847 1.319509 0.134653 -0.100776
33.000000 0.098453 0.429192 0.320395 -0.440132 0.909731 0.475794 0.108708 0.223441 -0.160800 -0.504538 -0.288397 0.133584 0.635913 0.303923 -0.600371
34.000000 -0.288055 0.515692 -0.971213 -0.767855 -0.907995 -0.918542 0.710921 0.407316 -0.051652 -0.804332 -2.530775 1.336792 -0.698533 -0.554049 1.198077
35.000000 -0.016768 -0.053056 -0.653596 -0.132297 -0.202991 0.231700 0.270187 -0.909392 -0.250775 0.251720 0.318206 -0.866798 -0.412111 0.114975 -0.216833
36.000000 0.006273 0.712980 0.317387 -0.674131 -0.858863 0.284839 -0.946977 0.171551 0.880460 0.150948 0.096333 -0.214176 -0.314618 0.055215 -1.384575
37.000000 -0.223660 0.286576 -0.083494 0.091234 0.882930 -0.227795 0.922381 0.810701 -0.608418 -0.861277 -0.957341 1.740018 1.288726 0.800221 1.225641
38.000000 -0.798444 -0.963556 -0.811114 0.366014 -0.857623 -0.362049 0.689751 -0.953456 0.628937 -0.436290 -0.288039 0.610883 -1.920291 1.191536 -0.481993
39.000000 -0.763670 0.393474 0.257886 0.754944 0.470142 0.606962 -0.435931 -0.645121 0.501230 0.613669 -1.208023 1.533084 1.193779 0.255570 -0.197202
40.000000 0.981010 -0.174765 -0.255964 0.552826 -0.318393 0.861515 0.716826 -0.142012 0.501742 0.509086 0.264414 -0.056696 -1.973703 1.266677 0.418055
41.000000 -0.793752 0.805106 0.010505 0.652915 -0.359901 0.791046 -0.221597 -0.978325 0.810764 -0.817427 -0.253683 2.146185 -0.885001 0.908870 -0.867681
42.000000 -0.361373 0.900124 0.901214 0.146876 0.263674 -0.103109 -0.413578 -0.342671 0.345037 0.504749 0.619708 1.267953 1.166668 0.256665 1.142697
43.000000 0.583158 0.579236 -0.817588 -0.011159 -0.884882 0.099058 -0.116939 0.775408 -0.298170 -0.765866 -0.586295 1.370035 -0.253524 0.813307 0.342254
44.000000 -0.714017 0.523021 0.236436 -0.797755 -0.831786 0.401938 -0.854474 0.643720 0.412484 -0.837302 -1.539788 0.419727 0.290478 0.279688 -2.013718
45.000000 -0.830325 0.973279 -0.251458 -0.258716 0.625599 0.894497 0.972002 0.506756 -0.247481 -0.832999 0.231487 -0.178410 -0.210060 -0.717033 2.460955
46.000000 0.554294 0.116808 -0.151556 0.812709 -0.777605 -0.014750 -0.977293 -0.062679 -0.887393 -0.762364 1.577630 1.609714 -0.725775 0.712855 -0.399386
47.000000 -0.764948 0.298421 0.492090 0.166738 0.924345 -0.250259 -0.428576 0.737198 -0.552808 0.926445 -0.516825 -0.027465 2.227252 1.144162 -0.170311
48.000000 -0.975691 0.939758 -0.913680 0.782286 0.055402 0.985930 -0.852407 0.107709 0.938605 0.046196 0.130026 1.698637 -0.011053 2.327517 0.476944
49.000000 0.258797 0.391497 -0.090918 0.255116 0.168629 0.802316 -0.909107 -0.438074 0.900823 0.780528 -0.140767 2.033409 -0.146851 1.872996 0.107448
50.000000 -0.088686 0.240265 -0.445238 -0.623758 -0.072603 -0.293296 0.167312 -0.844531 0.948790 0.972421 -0.631875 -0.809970 -1.770318 -0.312789 -0.329040
51.000000 0.396323 0.072193 -0.380945 0.627590 0.369462 -0.674766 0.821854 0.645074 0.899600 0.451439 1.482772 0.048232 -1.272850 -0.349452 1.137861
52.000000 0.226830 -0.163514 0.865457 0.732128 -0.909563 -0.947266 -0.247073 0.621107 0.974552 -0.699166 1.869925 0.796430 -0.422775 0.849983 0.423132
53.000000 0.188261 -0.238218 0.939829 0.684238 0.676657 -0.062614 -0.170361 -0.453186 -0.887249 0.729445 1.366660 0.843191 0.375713 0.329900 1.604782
54.000000 0.625802 0.999435 0.993274 0.110863 0.537975 0.889531 0.699295 -0.505304 -0.098912 -0.741681 2.681661 1.111292 1.279627 0.080782 2.365445
55.000000 0.908102 0.212349 -0.542714 0.343401 0.236256 -0.283675 -0.772885 0.343146 0.040615 0.544637 0.024038 -0.014968 -1.312801 0.691348 -0.182685
56.000000 0.040327 0.704363 0.103814 0.121876 0.753307 -0.193034 -0.731970 -0.942435 0.510275 0.240619 -0.053038 1.716862 1.678357 0.203704 0.425786
57.000000 0.408160 -0.574072 -0.727257 -0.970911 -0.298825 0.179835 -0.215512 -0.125050 0.808317 -0.303489 -0.556359 -1.864563 -0.062675 -0.215325 -0.592363
58.000000 0.027979 0.567306 -0.206914 0.244173 0.724727 0.899041 -0.705853 0.853175 -0.015767 -0.483511 -1.028130 1.484582 0.051212 1.251750 0.958354
59.000000 -0.081728 0.960065 -0.014764 -0.342497 0.266802 -0.519709 -0.848273 -0.742241 -0.743908 -0.696195 0.699976 0.791126 -0.334725 -1.462906 -0.939080
60.000000 -0.722346 0.281749 -0.636240 -0.308665 0.793577 -0.052077 0.335115 -0.655360 -0.615422 -0.918263 -1.526296 -0.180666 -0.609678 -0.606353 1.874043
61.000000 -0.662130 -0.442819 -0.645979 -0.822595 -0.758728 -0.078442 -0.587333 -0.271460 0.006835 0.380790 -2.378172 -2.268423 -1.096523 -0.552394 -0.334449
62.000000 -0.921376 0.598821 0.255801 -0.836482 0.747157 0.841745 -0.877844 -0.446245 0.612403 0.496519 -0.807487 0.231814 1.870359 0.177462 0.553107
63.000000 -0.630958 -0.581301 -0.259056 -0.030954 0.236510 -0.262173 -0.074931 0.494942 -0.926634 -0.495126 -2.042306 -1.055371 0.486408 -0.268757 0.525313
64.000000 0.426699 0.790414 0.023355 0.064227 -0.785656 -0.105175 0.065235 -0.515059 -0.461514 -0.245432 1.248159 1.665271 0.337037 0.317783 0.230989
65.000000 -0.959858 -0.355842 -0.577104 -0.345005 -0.760476 0.781055 0.187185 0.358205 0.578342 -0.003116 -1.263411 -2.116053 -2.174274 -0.164688 -0.304542
66.000000 -0.826159 0.074213 0.173682 0.490879 -0.136681 -0.744839 -0.432448 -0.273835 0.291834 0.141557 0.545808 1.147307 -0.615230 1.020882 -0.856106
67.000000 -0.287807 0.973030 0.211550 -0.525546 -0.796435 -0.694282 -0.508085 -0.678637 -0.626866 -0.429810 0.408213 -0.158096 -1.032438 -1.309868 -1.408241
68.000000 -0.653253 0.793531 -0.839533 0.049023 -0.179206 0.964757 -0.775922 -0.204289 0.938941 0.731014 -1.301767 1.186433 0.292584 1.330079 -0.208497
69.000000 0.634144 -0.484194 -0.658225 0.337286 0.858752 0.113526 0.143225 -0.440042 0.538986 -0.625913 -0.659747 -1.218925 -0.704720 1.616571 1.327782
70.000000 -0.352642 -0.149127 0.015221 -0.515181 -0.770326 0.221240 -0.422739 0.162476 -0.691275 -0.037720 -0.287310 0.069913 -1.594775 -0.653796 -0.880056
71.000000 0.065179 -0.896353 -0.326791 -0.731171 -0.873250 0.979920 -0.355292 0.619749 -0.490719 0.363005 0.683039 -1.407665 -1.676621 0.704647 0.263235
72.000000 0.520456 0.191277 -0.056848 -0.176318 -0.302263 0.859058 0.661239 0.930054 -0.751406 0.461735 1.301799 1.327770 -0.024431 -0.152764 0.398865
73.000000 0.876681 -0.637534 -0.867007 0.482241 0.148946 0.683658 -0.720455 0.590535 -0.596745 -0.672688 -0.971337 0.210659 -1.251685 2.185465 -0.571028
74.000000 -0.671468 0.629149 0.330394 0.046131 -0.282339 0.754401 -0.215110 0.633199 -0.121730 -0.246111 -1.227943 0.480987 1.544591 0.580388 -0.959379
75.000000 -0.074640 -0.397244 0.495219 0.005441 -0.535575 0.799149 -0.232218 0.087106 0.812944 0.248476 -0.572717 -1.942454 1.509672 -0.294470 -0.917965
76.000000 -0.766204 0.879664 0.255416 -0.330189 -0.721456 0.588050 0.240146 0.066922 0.787785 0.577194 0.307316 0.016391 -0.381568 -0.510940 -1.382785
77.000000 -0.696650 -0.376556 -0.503022 0.487893 -0.932935 0.139779 0.524917 0.753531 -0.315837 0.642515 -1.993633 -1.473017 -2.729022 2.050678 0.910843
78.000000 -0.778737 0.692905 -0.745023 -0.205425 0.594591 -0.700165 -0.541497 0.444505 0.440073 0.282295 -1.623743 0.588065 0.091536 -2.034484 0.154020
79.000000 0.387897 0.085449 -0.496402 -0.308608 -0.636805 0.816901 0.166784 -0.198297 -0.075988 0.894567 1.338642 -1.033682 -1.922635 -0.803999 -0.335720
80.000000 -0.693297 0.172460 0.011777 0.222908 -0.963780 0.744248 0.864237 0.130266 0.393302 0.844999 -0.341283 1.732229 -0.539567 2.250358 0.548756
81.000000 0.414477 -0.694922 0.152577 0.213430 -0.151739 0.472888 0.868734 0.851137 -0.098321 -0.773524 0.776327 -0.033433 0.538362 1.640829 -0.743646
82.000000 0.969682 0.677796 -0.750675 0.841684 0.739793 0.037676 0.182551 -0.201995 -0.890477 -0.329606 -0.978717 1.538956 0.468143 0.450680 1.882075
83.000000 0.605707 -0.990736 -0.333002 -0.203663 0.074791 0.839711 -0.307308 -0.306094 0.475002 -0.095564 1.622455 -0.728187 -0.503801 0.980202 0.469115
84.000000 -0.550790 -0.095121 -0.718286 -0.647226 -0.003264 -0.162149 0.829692 -0.275212 0.161177 0.264529 -0.776490 -1.062152 -1.378995 -0.055882 1.194432
85.000000 -0.973811 0.327075 -0.643928 0.922141 -0.702675 -0.170752 -0.829301 0.993749 0.004390 0.190770 -1.115317 0.964721 -0.622860 -0.219933 -1.006541
86.000000 -0.865847 0.499921 -0.580189 0.796109 -0.589721 -0.618625 -0.926901 -0.055866 0.129682 -0.868583 -1.931890 0.786121 -1.212457 -0.797805 -2.424541
87.000000 0.551055 -0.093422 0.048781 -0.118475 -0.198474 0.119281 -0.689520 -0.636144 0.723571 0.892231 1.868518 0.546174 0.692238 0.073176 -0.449518
88.000000 -0.253381 -0.458511 0.287999 -0.182532 -0.949227 -0.687695 0.431944 0.317848 -0.945808 -0.556056 -1.400500 -1.408542 0.458187 -0.189479 -0.133439
89.000000 -0.537850 0.343785 -0.960579 -0.791783 0.599832 -0.642911 0.305492 -0.523634 -0.801117 -0.513656 -2.293229 1.192037 0.672926 -1.984986 0.624323
90.000000 0.444534 0.711393 0.660440 -0.205633 0.336170 -0.590031 -0.413705 0.792672 -0.973996 -0.828983 1.323309 0.051191 1.474864 -1.647284 -0.365389
91.000000 -0.584227 -0.946936 -0.637129 0.166083 -0.157151 0.785343 0.634887 -0.316365 -0.481153 -0.240615 -0.583206 -0.652581 -0.561328 1.705029 0.307766
92.000000 0.180590 -0.463873 0.248298 -0.181177 0.104094 -0.127747 -0.411068 0.896907 0.527212 -0.719774 -0.193639 -1.162091 1.226113 0.127629 0.626643
93.000000 0.736936 -0.025138 0.789104 0.599711 -0.149573 -0.955061 -0.462645 0.083268 0.266956 -0.484225 2.380978 0.701189 -0.343425 0.799225 0.075369
94.000000 -0.721288 0.669860 0.968804 0.051380 -0.656641 -0.455385 -0.963219 0.828598 -0.764498 0.153033 -0.502271 1.893152 0.470064 -0.819123 -2.588016
95.000000 -0.451890 0.108356 0.302841 0.659484 -0.587157 -0.978008 -0.726229 0.800037 0.747780 0.194826 0.082367 0.585951 -0.252181 -0.728878 -0.593031
96.000000 0.201034 0.330073 -0.649257 0.828824 -0.162459 -0.233723 0.037835 -0.906068 -0.667433 0.476067 -0.462918 0.949150 -0.577843 0.805379 -0.348598
97.000000 -0.834403 0.206304 -0.509302 -0.221409 -0.422613 -0.288655 0.438092 -0.405757 0.132809 -0.047899 -0.695376 -0.612461 -1.220023 -1.805820 -0.799023
98.000000 0.327342 0.873659 0.465144 -0.570119 -0.937634 -0.475472 0.190156 -0.897148 -0.007268 0.193686 1.991855 -1.104990 -0.644630 -0.494244 -0.994930
99.000000 -0.331512 0.541824 -0.786803 -0.849724 0.456378 -0.009017 0.376805 -0.130345 -0.507196 0.638205 -2.485414 0.529642 0.392700 -1.426451 2.348949
100.000000 0.598832 0.389393 -0.455710 0.180461 -0.278052 -0.816836 0.834627 -0.726363 0.900475 -0.107988 -0.242473 0.157232 -0.838282 -0.311640 0.324062
101.000000 -0.629734 0.083802 0.745892 0.464450 0.613122 0.317567 0.384553 0.698391 -0.500664 -0.021150 0.579155 0.668134 0.287339 0.543214 0.892271
102.000000 -0.557581 0.975336 0.888119 -0.921146 0.411150 0.850497 -0.638849 0.135890 0.830977 -0.932108 0.714797 0.113892 1.613496 -0.402050 0.987487
103.000000 0.394841 -0.405302 0.848792 0.942116 0.888533 -0.051572 0.724085 0.689099 -0.361799 0.657831 0.808215 0.361751 2.102625 0.893925 1.910463
104.000000 -0.925985 0.192540 -0.539982 -0.758866 -0.846094 0.392578 -0.320250 0.449534 -0.869287 -0.369419 -0.370170 -1.040355 -1.625465 0.254194 -1.555359
105.000000 0.078983 0.581446 -0.362495 0.251783 0.771955 0.231726 -0.534081 -0.951198 0.740198 -0.957461 -0.973710 0.564613 -0.271273 1.076235 0.282761
106.000000 0.749403 0.057874 0.878135 0.597566 0.995868 -0.298576 0.534377 -0.196138 -0.040249 0.255011 2.348525 1.437032 0.315509 1.663045 0.201202
107.000000 0.747354 0.968167 0.536547 -0.164466 -0.157286 0.475165 -0.522446 -0.779052 -0.290756 -0.425522 2.183393 -1.036910 1.349338 0.498507 -1.941700
108.000000 -0.407384 -0.532784 -0.915814 -0.964252 0.975445 -0.144454 -0.231347 0.359295 -0.563492 0.899922 -2.660738 -0.877535 1.464561 0.732595 0.465376
109.000000 0.572690 -0.821178 -0.164838 0.758237 0.889464 -0.065197 0.226823 -0.665932 0.982337 -0.536657 1.243142 0.617254 0.267840 1.391833 1.480595
110.000000 0.885464 0.299293 0.215474 0.025377 -0.538660 -0.646944 -0.559028 -0.627123 0.559169 -0.299749 0.259521 1.048320 1.121745 -1.460611 -2.103100
111.000000 -0.884315 0.938205 0.767572 0.855505 0.989816 -0.652210 -0.207516 0.516477 0.392041 -0.692208 1.215593 0.997034 2.039707 0.863313 -0.749096
112.000000 0.631666 -0.551119 -0.552365 0.073949 0.185880 0.160172 -0.817026 0.754922 -0.468800 -0.740970 -0.535488 -1.859678 0.091255 0.781118 0.412795
113.000000 0.777496 0.911303 0.724255 0.619032 0.310484 0.101715 -0.826026 -0.183094 -0.254623 -0.480492 2.111690 0.664457 0.329683 0.661307 0.952235
114.000000 0.446840 -0.008249 -0.837908 -0.559634 0.366518 -0.847738 0.702414 -0.009707 -0.038827 0.184816 1.300045 -0.008936 -1.067183 -2.340822 2.095482
115.000000 0.649362 -0.304382 0.356032 0.131464 -0.465943 0.757260 0.594852 0.316904 0.701163 0.734588 0.898550 -1.304338 1.142347 0.063632 -0.415306
116.000000 0.416726 0.674027 0.394943 0.360282 0.237223 0.505433 -0.682790 0.761742 0.743687 -0.941505 0.882157 0.409761 0.540112 1.451778 -0.914586
117.000000 0.651634 -0.742260 -0.329762 0.487017 -0.678480 0.635934 0.664268 0.014935 -0.987228 -0.425924 0.521747 -0.752688 -2.447567 1.126893 -0.922578
118.000000 0.233854 0.962372 0.263627 -0.480393 0.268011 0.079971 0.559691 -0.786039 0.522056 0.082533 1.900212 -0.414139 0.006074 -1.031230 2.130108
119.000000 0.925984 -0.316256 0.265244 0.864056 -0.794981 0.874457 0.375771 -0.864326 -0.398073 0.416344 0.085256 -0.235258 0.735777 1.396720 0.463251
120.000000 -0.865299 0.164341 -0.308234 0.241831 -0.908516 0.743074 0.946978 0.937756 0.499304 -0.739828 -0.196887 0.373099 -1.493064 2.159023 0.411441
121.000000 0.516526 -0.950826 -0.955753 -0.352780 -0.022714 0.540815 0.366591 -0.108195 -0.452747 0.994249 1.208924 0.468894 -0.763093 0.588501 -0.687588
122.000000 -0.147637 -0.097226 -0.672752 0.589619 0.387364 -0.558461 -0.835238 0.360999 0.309022 -0.453481 -0.215014 -0.237623 -1.332830 -0.306060 -0.678528
123.000000 0.901727 -0.697884 -0.135330 0.887232 -0.160545 0.277052 -0.204811 -0.451570 0.967955 -0.181332 -0.152291 0.556871 0.187670 1.150012 -0.854404
124.000000 0.788198 -0.540091 -0.573791 -0.937732 0.303334 -0.262947 0.728716 -0.053580 0.936387 -0.628949 -0.869209 -2.620688 0.245547 -0.780295 1.356147
125.000000 0.737246 0.553194 0.541844 0.689566 0.522048 0.252441 -0.737510 -0.934948 0.841696 0.233301 0.284581 0.618135 1.099995 0.084637 0.354629
126.000000 0.593075 -0.036955 -0.765384 -0.749628 0.371131 -0.139388 -0.598951 -0.016811 -0.871582 0.163943 1.286480 -0.654257 -0.319475 -1.536132 1.023238
127.000000 -0.462013 0.595118 -0.379276 -0.089560 -0.976759 -0.855106 -0.215013 -0.040122 0.200041 -0.416675 -2.181629 0.140515 -0.834789 0.017967 0.328725
128.000000 0.389964 0.720245 0.559702 -0.920762 -0.038986 -0.790140 -0.515910 0.973325 -0.715009 -0.002224 1.262728 -0.886699 1.822100 0.065290 -0.347170
129.000000 0.236311 0.404930 0.119297 -0.980458 -0.347077 0.035423 -0.824267 -0.298746 -0.933594 -0.842843 -0.032044 0.934448 1.024762 -0.598776 -0.588853
130.000000 -0.206153 -0.734568 0.135082 0.378930 0.601173 -0.599700 -0.665035 -0.790864 0.272860 0.412951 -0.565855 0.282162 0.225283 -0.412963 -0.441919
131.000000 -0.936828 0.872424 -0.896057 0.082593 0.418121 0.741938 0.428174 0.603456 -0.321100 0.629650 -0.215962 1.266761 0.942916 0.016327 1.320261
132.000000 -0.839770 0.789633 0.095185 0.634596 -0.095363 0.287155 0.052805 0.463179 -0.836740 -0.879296 -0.141030 2.001453 -0.463696 2.017235 -0.473715
133.000000 -0.505794 -0.680911 0.743567 -0.561572 0.951731 -0.326208 -0.635764 0.579397 0.317416 -0.003609 -0.789134 -1.392342 0.535722 -0.342099 -0.871688
134.000000 0.110727 0.438404 -0.543091 0.992668 0.949586 0.300651 -0.600915 0.360456 -0.855603 -0.938695 -1.080475 0.776261 0.747684 1.265191 -0.692889
135.000000 -0.484634 -0.074754 0.736545 0.454338 0.485413 -0.149013 -0.308130 -0.257922 0.975299 -0.919782 0.519925 0.108325 0.227799 -0.153994 1.293005
136.000000 0.734063 0.157351 -0.122769 0.450515 -0.026662 0.746846 0.801404 -0.156558 -0.446344 0.184701 1.169259 1.613715 -1.354907 2.607205 0.561344
137.000000 0.824727 -0.578676 0.245933 0.263120 0.466226 -0.736865 0.431650 0.818065 -0.640634 -0.524913 -0.115963 -0.686848 1.050815 -0.869171 1.318637
138.000000 0.942790 -0.638046 0.708770 -0.015444 -0.505538 0.741500 -0.109389 0.029635 -0.281533 0.185902 0.141834 -1.179033 1.321351 -0.417845 -1.162187
139.000000 -0.672952 -0.217837 0.938825 -0.483733 0.313473 -0.349620 0.546946 -0.738253 0.939642 -0.092421 0.079412 -0.154369 -0.500181 -1.723059 0.745541
140.000000 -0.527899 -0.853007 -0.660484 0.039548 -0.325994 0.657767 -0.138225 -0.502571 0.234290 0.413554 -0.971885 -0.939283 -0.221203 0.241255 -1.539240
141.000000 -0.665916 -0.664762 -0.926657 0.472804 0.327609 -0.050738 0.688341 0.611340 0.170709 0.736543 -2.106564 0.467145 -0.897445 0.477122 2.403422
142.000000 -0.588318 -0.776161 -0.460501 -0.885826 0.062339 0.873211 -0.921313 -0.755780 -0.095602 0.867750 -1.228613 -2.325358 -0.176518 1.276223 0.167192
143.000000 -0.367688 0.014470 -0.916854 -0.703314 0.973260 0.930237 -0.990120 0.903624 0.278240 0.735837 -0.643381 0.305589 0.202733 0.913769 0.231954
144.000000 -0.090520 0.031192 -0.022307 0.333729 -0.720697 -0.940053 -0.384140 0.409362 -0.596293 0.346865 0.677993 1.409897 -1.189512 -0.051676 -0.205514
145.000000 0.939824 -0.812199 0.345204 -0.112500 0.736285 -0.645700 0.385252 0.676231 0.889228 0.366496 0.900973 -1.231529 2.271369 -1.000955 0.494745
146.000000 -0.005650 0.235694 0.737810 0.141219 -0.939226 0.861897 0.379054 0.353027 -0.568650 0.317771 0.699833 0.738395 0.630296 2.054452 0.818680
147.000000 -0.212271 0.302466 -0.786814 0.315691 0.998827 -0.903576 0.954348 -0.186184 0.741507 0.564771 -1.598845 1.348403 -0.260810 1.118935 1.567447
148.000000 0.134033 0.476898 0.757031 -0.191719 -0.345934 0.335187 0.615692 0.524570 0.595627 -0.128833 0.058583 0.852127 0.716611 -0.810295 -0.847064
149.000000 0.635668 -0.759582 0.088978 -0.988483 -0.350828 -0.267077 -0.207655 0.390934 -0.222884 -0.102613 1.059450 -0.594468 0.936180 -0.889066 -1.203997
150.000000 -0.524912 -0.253496 -0.545461 -0.853608 0.206897 0.336426 0.238981 -0.073012 -0.240428 0.726667 -1.516016 -2.367263 -0.179850 0.147945 0.322978
151.000000 0.038164 -0.041636 -0.948716 -0.317504 -0.239609 -0.202354 0.160345 0.067205 0.215810 0.529767 0.346381 0.510852 -0.807083 -0.974494 -0.229752
152.000000 0.625971 0.436246 0.911047 -0.963535 -0.608444 -0.984874 0.294949 0.796061 -0.513035 0.854069 0.723506 1.081996 0.706666 -1.646185 0.339646
153.000000 -0.879465 0.868872 -0.296755 -0.797158 -0.028256 -0.486447 -0.430254 -0.385420 0.606052 0.078323 0.021338 -0.551608 -0.539243 -0.062095 -1.490564
154.000000 -0.377385 0.220668 0.432301 -0.454752 -0.172902 -0.756228 -0.637701 0.362236 -0.637123 0.050327 -0.336218 -0.697648 -0.153589 -1.163066 -1.041079
155.000000 0.418093 -0.786246 0.134624 -0.486874 0.925854 -0.032909 0.611985 0.100453 -0.913175 0.266303 1.326670 -0.410835 0.142492 -0.138618 1.755058
156.000000 0.902807 0.203224 0.638378 0.768413 -0.543840 -0.575910 0.221962 -0.177943 0.679723 0.800046 1.154105 0.596709 0.526530 -0.816944 -1.660538
157.000000 -0.293157 -0.526259 0.561051 -0.450388 0.645229 -0.152523 0.335100 -0.808929 0.247719 -0.096465 -1.273859 -2.346142 0.598305 -1.751001 1.795692
158.000000 0.173217 -0.663972 0.473747 0.725594 -0.566520 -0.808571 -0.952723 0.283943 0.214188 0.093395 0.444344 -1.236292 0.331055 -0.823528 -1.359495
159.000000 -0.536106 -0.218188 0.188953 -0.006466 0.975571 -0.727120 0.390289 -0.191362 -0.143601 0.435196 -0.608286 -0.265259 2.309676 0.346630 0.305018
160.000000 0.384872 0.982512 -0.743211 -0.791781 0.448678 0.156774 -0.451679 -0.841161 -0.828684 0.788382 1.298190 -0.647145 -0.041703 -1.401431 1.116583
